crop_path,word_text,char_indices,word_length,language
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\d6f1f487-558a-4738-ae7d-7e70fca57077_word19.jpg,চাওয়া,24 56 17 45 2 56,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word1.jpg,রাস্তার,46 56 54 71 34 56 46,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word2.jpg,যে,45 65,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word3.jpg," অবস্থা,",2 3 42 54 71 35 56 148,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word4.jpg,জীবন,26 58 42 38,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word5.jpg,পুরোই,40 59 46 69 5,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word6.jpg,নাকাল,38 56 19 56 48,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word7.jpg,হাতে,55 56 34 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word8.jpg,দুই,36 59 5,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word9.jpg,ঘন্টা,22 38 71 29 56,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word10.jpg,সময়,54 44 45 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word11.jpg,নিয়েও,38 57 45 2 65 17,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word12.jpg,বের,42 65 46,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word13.jpg,হয়ে,55 45 2 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word14.jpg,দেখি,36 65 20 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word15.jpg,বিশ্ববিদ্যালয়,42 57 52 71 42 42 57 36 71 45 56 48 45 2,14,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word16.jpg, আসতে,2 4 54 34 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word17.jpg, আসতে,2 4 54 34 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word18.jpg,সেই,54 65 5,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word19.jpg,সময়ও,54 44 45 2 17,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word20.jpg,ফুরিয়ে,41 59 46 57 45 2 65,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word21.jpg,গেছে।,21 65 25 65 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word22.jpg,যাই,45 56 5,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word23.jpg,ক্লাসে,19 71 48 56 54 65,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word24.jpg,যেতে,45 65 34 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word25.jpg,"হবে,",55 42 65 148,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word26.jpg,কুইজ,19 59 5 26,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\cf0ebdef-936d-491e-863a-ace284a5ad66_word27.jpg, আছে।,2 4 25 65 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word1.jpg,আমার,4 44 56 46,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word2.jpg,নাম,38 56 44,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word3.jpg, আলভী।,2 4 48 43 58 2,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word4.jpg, অধ্যায়নরত,2 3 37 71 45 56 45 2 38 46 34,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word5.jpg, আছি,2 4 25 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word6.jpg,সি.এস.ই,54 57 147 13 54 147 5,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word7.jpg,ডিপার্টমেন্টে।,31 57 40 56 46 71 29 44 65 38 71 29 65 2,14,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word8.jpg,আমি,4 44 57,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word9.jpg,বড়,42 31 2,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word10.jpg,হয়ে,55 45 2 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word11.jpg, এআই,2 13 4 5,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word12.jpg,ইঞ্জিনিয়ার,5 28 71 26 57 38 57 45 2 56 46,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word13.jpg,হতে,55 34 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word14.jpg,চাই।,24 56 5 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word15.jpg,নিজের,38 57 26 65 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word16.jpg,স্বপ্নগুলোকে,54 71 42 40 71 38 21 59 48 69 19 65,12,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word17.jpg,বাস্তবে,42 56 54 71 34 42 65,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word18.jpg,রুপ,46 59 40,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word19.jpg,দিতে,36 57 34 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word20.jpg,চাই।,24 56 5 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word21.jpg,অসম্ভবকে,3 54 44 71 43 42 19 65,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word22.jpg, আমি,2 4 44 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word23.jpg,সত্যিই,54 34 71 45 57 5,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word24.jpg,সম্ভব,54 44 71 43 42,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word25.jpg,করতে,19 46 34 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\c3d6e4a6-e0aa-4e8f-8255-85d03f3072c9_word26.jpg,চাই।,24 56 5 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word1.jpg,তিনটের,34 57 38 29 65 46,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word2.jpg,সময়,54 44 45 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word3.jpg,"রুমী,",46 59 44 58 148,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word4.jpg,"জামী,",26 56 44 58 148,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word5.jpg,"শরীফ,",52 46 58 41 148,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word6.jpg,সুবহান,54 59 42 55 56 38,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word7.jpg,সবাই,54 42 56 5,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word8.jpg,চলল,24 48 48,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word9.jpg,পল্টন,40 48 71 29 38,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word10.jpg,ময়দানের,44 45 2 36 56 38 65 46,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word11.jpg,দিকে।,36 57 19 65 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word12.jpg,রিকশা,46 57 19 52 56,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word13.jpg,করে,19 46 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word14.jpg,গেল।,21 65 48 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word15.jpg,গাড়ি,21 56 31 2 57,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word16.jpg,নিল,38 57 48,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word17.jpg,না।,38 56 2,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word18.jpg,অত,3 34,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word19.jpg,ভিড়ে,43 57 31 2 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word20.jpg,গাড়ি,21 56 31 2 57,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word21.jpg,নিয়ে,38 57 45 2 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word22.jpg, আরামের,2 4 46 56 44 65 46,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word23.jpg,চেয়ে,24 65 45 2 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word24.jpg,ঝামেলাই,27 56 44 65 48 56 5,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\b2d7ca66-ecc4-4a32-be41-1c62c9d9854b_word25.jpg,বেশি,42 65 52 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word1.jpg,দিবা,36 57 42 56,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word2.jpg,নিশি,38 57 52 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word3.jpg,নামাজ,38 56 44 56 26,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word4.jpg,পড়।,40 31 2 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word5.jpg,করিও,19 46 57 17,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word6.jpg,না,38 56,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word7.jpg,"ভূল,",43 60 48 148,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word8.jpg,নামাজ,38 56 44 56 26,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word9.jpg,পড়ে,40 31 2 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word10.jpg,পারি,40 56 46 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word11.jpg,দিবে,36 57 42 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word12.jpg,পুলসিরাতের,40 59 48 54 57 46 56 34 65 46,10,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word13.jpg,পুল,40 59 48,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word14.jpg,যখন,45 20 38,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word15.jpg,তুমি,34 59 44 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word16.jpg,পড়বে,40 31 2 42 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word17.jpg,নামাজ,38 56 44 56 26,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word18.jpg,লাগবে,48 56 21 42 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word19.jpg, অনেক,2 3 38 65 19,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word20.jpg,"ভাল,",43 56 48 148,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word21.jpg,নামাজ,38 56 44 56 26,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word22.jpg,তোমায়,34 69 44 56 45 2,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word23.jpg,এনে,13 38 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word24.jpg,দিবে,36 57 42 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word25.jpg,জান্নাতের,26 56 38 71 38 56 34 65 46,9,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\28931426-5206-4815-b6cf-75918d17a1e4_word26.jpg, আলো।,2 4 48 69 2,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word1.jpg,তুমি,34 59 44 57,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word2.jpg,কেনো,19 65 38 69,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word3.jpg,খবর,20 42 46,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word4.jpg,রাখো,46 56 20 69,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word5.jpg,না,38 56,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word6.jpg,আম্মা।,4 44 71 44 56 2,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word7.jpg,স্বাধীন,54 71 42 56 37 58 38,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word8.jpg,বাংলার,42 56 73 48 56 46,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word9.jpg,দাবির,36 56 42 57 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word10.jpg,কথা,19 35 56,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word11.jpg,তো,34 69,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word12.jpg, অনেক,2 3 38 65 19,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word13.jpg, অনেক,2 3 38 65 19,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word14.jpg,পুরনো,40 59 46 38 69,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word15.jpg,ব্যাপার।,42 71 45 56 40 56 46 2,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word16.jpg,ভেতরে,43 65 34 46 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word17.jpg,ভেতরে,43 65 34 46 65,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word18.jpg,বহুদিন,42 55 59 36 57 38,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word19.jpg,থেকেই,35 65 19 65 5,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word20.jpg,গুমরাচ্ছিল।,21 59 44 46 56 24 71 25 57 48 2,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word21.jpg,গত,21 34,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word22.jpg,বছর,42 25 46,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word23.jpg,নভেম্বরের,38 43 65 44 71 42 46 65 46,9,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word24.jpg,সাইক্লোনের,54 56 5 19 71 48 69 38 65 46,10,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word25.jpg,পরে,40 46 65,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word26.jpg,তা,34 56,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word27.jpg,ফেটে,41 65 29 65,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\493f7725-f541-41b4-878e-2df909ff90ba_word28.jpg,পড়েছে।,40 31 2 65 25 65 2,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word1.jpg,এই,13 5,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word2.jpg,পটভূমিতেই,40 29 43 60 44 57 34 65 5,9,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word3.jpg,১৯৭১-,138 146 144 138 153,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word4.jpg,এর,13 46,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word5.jpg,৭ই,144 5,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word6.jpg,মার্চ,44 56 46 71 24,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word7.jpg,ঢাকার,32 56 19 56 46,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word8.jpg,রেসকোর্স,46 65 54 19 69 46 71 54,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word9.jpg,ময়দানে,44 45 2 36 56 38 65,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word10.jpg,বঙ্গবন্ধু,42 23 71 21 42 38 71 37 59,9,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word11.jpg,শেখ,52 65 20,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word12.jpg,মুজিবুর,44 59 26 57 42 59 46,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word13.jpg,রহমান,46 55 44 56 38,5,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word14.jpg,এক,13 19,2,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word15.jpg,ঐতিহাসিক,14 34 57 55 56 54 57 19,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word16.jpg,ভাষণ,43 56 53 33,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word17.jpg,দেন।,36 65 38 2,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word18.jpg,"আবেগে,",4 42 65 21 65 148,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word19.jpg,বক্তব্যে,42 19 71 34 42 71 45 65,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word20.jpg,দিক-,36 57 19 153,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word21.jpg,নির্দেশনায়,38 57 46 71 36 65 52 38 56 45 2,11,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word22.jpg,এটি,13 29 57,3,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word23.jpg,পৃথিবীর,40 61 35 57 42 58 46,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word24.jpg, অন্যতম,2 3 38 71 45 34 44,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word25.jpg,শ্রেষ্ঠ,52 71 46 65 53 71 30,7,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word26.jpg,ভাষণ,43 56 53 33,4,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word27.jpg,হিসেবে,55 57 54 65 42 65,6,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\179c4d65-bce2-499e-9675-f4fa45aee868_word28.jpg,স্বীকৃত।,54 71 42 58 19 61 34 2,8,bengali
C:\Users\T2510600\Downloads\BAOCR\out\d4\crops\95f46f32-f681-4180-b34c-f62414e51b89_word1.jpg,আমার,4 44 56 46,4,bengali
